x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,y
734.375,515.343018,1.425,1.498,1098.875,587.625,322.75,139.75,67.25,35.375,16.125,4.25,0.032,0.077,0.124,0.201,0.315,0.443,0.607,0.834,2.132,1.14,0.626,0.271,0.13,0.069,0.031,0.008,7.213,6.582,6.313,4.183,2.598,2.693,235.75,121.75,47,23.625,11.75,10,7.625,6.625,27.441999,40.187,56.716999,80.573997,133.932999,145.268005,163.005005,173.567993,1.431,1.497,19.079,0.959,846.125,275.875,77.625,27.25,12.875,5,0.25,0,252.75,311.75,245.125,112.5,54.375,30.375,15.875,4.25,33.317001,304.390015,1
755.5,509.222992,1.484,1.43,1363.125,984,630.375,277,134.875,65.125,23.5,5,0.119,0.176,0.251,0.428,0.616,0.762,0.923,1.25,2.677,1.932,1.238,0.544,0.265,0.128,0.046,0.01,7.171,6.88,6.81,5.431,2,5.958,160.625,65.125,35.125,27,21.625,16.625,13.5,10.125,14.816,19.691999,22.667,38.442001,52.945999,65.458,71.495003,76.129997,3.84,2.412,16.146999,1.469,1084.125,546.875,247.625,91.5,40,15,1.125,0,279,437.125,382.75,185.5,94.875,50.125,22.375,5,38.566002,395.865997,1
674,479.763,1.405,1.466,1482.125,1145.875,685.5,269,136,69.5,26.5,5,0.065,0.09,0.152,0.416,0.571,0.633,0.64,0.558,3.089,2.388,1.429,0.561,0.283,0.145,0.055,0.01,7.146,6.901,6.783,1.225,4.387,4.33,138.75,88.125,63.875,47.75,35.875,27.75,18.875,14.75,34.846001,50.238998,59.455002,66.816002,75.509003,78.830002,89.397003,96.293999,2.129,1.455,18.454,0.966,1198,667.25,275.125,74,26.125,5.75,0.25,0,284.125,478.625,410.375,195,109.875,63.75,26.25,5,32.978001,352.390991,1
1188,810.393982,1.466,1.826,2015.375,1353.625,819.75,354.875,186.625,91.625,34,5.5,0.051,0.088,0.139,0.247,0.349,0.455,0.525,0.86,2.487,1.67,1.012,0.438,0.23,0.113,0.042,0.007,7.026,6.881,6.544,1.658,1.118,1.225,290.125,151.75,76.875,47.625,28,20.25,13.125,9.625,48.554001,72.938004,63.915001,59.950001,59.109001,71.974998,84.416,104.093002,2.428,1.924,21.948999,0.715,1575.5,661.125,196.25,55.75,20.75,5.75,0.25,0,439.875,692.5,623.5,299.125,165.875,85.875,33.75,5.5,56.712002,558.651978,1
927.125,635.254028,1.459,1.624,1767.375,1349.875,902.75,431.875,245.125,126.25,48.75,15.875,0.087,0.12,0.17,0.286,0.382,0.478,0.701,0.954,2.782,2.125,1.421,0.68,0.386,0.199,0.077,0.025,10.613,10.58,10.242,0.707,1.5,0.866,195.75,88.625,66.75,50.625,40.5,31.625,24.875,19.125,18.809,41.396,56.801998,74.172997,87.704002,94.873001,102.235001,105.161003,3.672,2.494,20.466999,0.72,2134.625,874,347.625,78.25,29.75,8.875,1.25,0,-367.25,475.875,555.125,353.625,215.375,117.375,47.5,15.875,NA,478.485992,1
702.625,493.105988,1.425,1.465,1112.875,605.5,327.875,139.25,65.125,34.75,14.875,3.375,0.032,0.075,0.127,0.209,0.341,0.449,0.655,0.864,2.257,1.228,0.665,0.282,0.132,0.07,0.03,0.007,7.466,7.376,6.339,0.707,3.937,3.937,246.875,139.875,59.125,31.25,19,16.5,11.375,9.25,28.402,37.373001,40.833,47.063999,59.002998,62.556,79.516998,86.944,1.101,1.112,16.732,1.814,866.5,300.375,79.75,27.625,12.375,4.625,0.5,0,246.375,305.125,248.125,111.625,52.75,30.125,14.375,3.375,32.741001,298.34201,1
950.625,630.16803,1.509,1.565,1743.25,1189,639.125,266.375,125,60.5,18.75,1.5,0.065,0.111,0.2,0.355,0.539,0.611,0.645,0.859,2.766,1.887,1.014,0.423,0.198,0.096,0.03,0.002,6.367,6.229,5.888,1.118,4.301,4.5,280.25,153.125,72.75,49.5,31,22,16.625,11.375,46.709999,65.901001,72.399002,89.692001,101.747002,111.306999,134.192001,154.307999,1.718,1.222,15.907,0.809,1327.125,603.625,172.5,58.125,26.5,8.25,0,0,416.125,585.375,466.625,208.25,98.5,52.25,18.75,1.5,47.686001,556.348022,1
710.375,484.184998,1.467,1.41,1510,1223.625,789.5,324.875,147.625,70.25,26.125,7.25,0.043,0.056,0.079,0.195,0.351,0.513,0.645,0.572,3.119,2.527,1.631,0.671,0.305,0.145,0.054,0.015,9.173,7.68,7.121,1.581,11.358,11.292,80.75,52.125,34.25,28.25,23.25,18.5,15.75,12.375,27.854,35.884998,47.296001,52.797001,59.16,65.669998,67.428001,67.220001,4.31,2.487,17.298,0.715,1148.25,715.5,407.75,168.5,80.75,34.25,6.125,0.5,361.75,508.125,381.75,156.375,66.875,36,20,6.75,34.623001,421.782013,1
804.75,538.338989,1.495,1.459,1501.5,1086.5,692.25,311.625,154.125,71.75,25.375,7.25,0.076,0.116,0.17,0.285,0.41,0.568,0.793,0.677,2.789,2.018,1.286,0.579,0.286,0.133,0.047,0.013,9.082,7.125,6.889,11.358,11.18,2,200.875,118.875,63.125,44.25,32.625,26.5,20.625,16.25,34.404999,43.633999,43.342999,41.384998,43.296001,48.653999,46.647999,50.911999,2.442,1.621,18.792,1.171,1255,732.75,371.625,148.625,70.375,26.375,2.5,0,246.5,353.75,320.625,163,83.75,45.375,22.875,7.25,42.721001,429.882996,1
661.25,471.444,1.403,1.456,1407.875,1050.625,684.5,301.625,152.375,82.375,40.625,11.125,0.119,0.175,0.25,0.423,0.618,0.75,0.863,0.977,2.986,2.229,1.452,0.64,0.323,0.175,0.086,0.024,6.994,6.867,6.846,6.801,4.743,5.59,160.875,93,49.375,32.5,22,15.5,10.375,7.625,57.817001,77.494003,77.746002,78.454002,81.566002,99.574997,135.182999,149.878006,3.086,2.535,16.747999,0.475,1057,401.75,79.125,12,4.5,1.625,0,0,350.875,648.875,605.375,289.625,147.875,80.75,40.625,11.125,33.584999,389.661011,1
1124,718.447998,1.564,1.611,1558.625,768.625,408.25,188.875,104.625,59,27.5,8.625,0.031,0.068,0.123,0.203,0.261,0.304,0.352,0.377,2.169,1.07,0.568,0.263,0.146,0.082,0.038,0.012,7.657,6.866,6.801,8.337,7.906,1.581,412.25,190,82.75,43,20.875,16.75,10.75,8.125,12.128,21.655001,42.689999,59.987999,86.814003,96,98.357002,119.101997,1.264,1.372,21.577999,1.464,1311.125,511.75,174.75,57.625,24.125,7.625,1.625,0,247.5,256.875,233.5,131.25,80.5,51.375,25.875,8.625,57.194,523.697998,1
1152.25,740.921997,1.555,1.646,1586,781.5,408.375,188.5,104.375,58.25,27.625,8.75,0.031,0.069,0.123,0.2,0.256,0.3,0.329,0.353,2.141,1.055,0.551,0.254,0.141,0.079,0.037,0.012,7.566,6.873,6.797,8.337,7.382,5.958,430.25,193.375,91.625,47.375,24.25,19,12.125,9.25,9.688,19.389,27.881001,42.403,55.014,66.668999,71.163002,86.745003,1.139,1.23,21.997,2.5,1334.375,526.875,176,56.875,23.75,7,1.625,0,251.625,254.625,232.375,131.625,80.625,51.25,26,8.75,57.967999,525.713989,1
1069.375,684.950989,1.561,1.576,1512,792.125,430,216.5,126,71.75,35.75,12.75,0.05,0.106,0.186,0.281,0.35,0.406,0.414,0.395,2.207,1.156,0.628,0.316,0.184,0.105,0.052,0.019,8.647,8.21,7.682,0.866,5.937,5.148,385.375,187.125,83.625,41.75,21.125,13.375,7.5,5.875,15.432,25.547001,27.433001,36.577999,49.826,96.142998,110.514,142.445999,1.507,1.719,18.832001,1.951,1267,525.75,203.25,72.375,31.25,9.25,0.75,0,245,266.375,226.75,144.125,94.75,62.5,35,12.75,54.298,497.660004,1
1096.75,693.679993,1.581,1.566,1525.5,784.875,425.125,209.125,120.375,70.625,36,12.25,0.051,0.11,0.192,0.294,0.362,0.4,0.435,0.348,2.199,1.131,0.613,0.301,0.174,0.102,0.052,0.018,8.806,7.784,7.622,7.297,7.433,0.707,404.125,191,91.75,46.125,23.25,17.75,10.625,7.875,12.723,19.198999,20.747999,25.375999,31.533001,46.855,57.312,70.425003,1.312,1.531,18.264,2.933,1288.125,512.875,197.375,66.25,27.75,8.375,0.625,0,237.375,272,227.75,142.875,92.625,62.25,35.375,12.25,56.132999,511.687012,1
883.375,593.960999,1.487,1.541,1352.25,640.875,307.875,113.875,55.875,28.375,12,3.25,0.044,0.109,0.235,0.437,0.584,0.747,0.878,0.842,2.277,1.079,0.518,0.192,0.094,0.048,0.02,0.005,7.029,6.623,6.259,1.225,7.106,7.28,412.375,221.375,112.625,68.375,43.125,33.625,26.625,21.25,25.660999,41.929001,62.143002,77.302002,85.219002,97.879997,104.138,118.416,0.496,0.415,19.875,2.555,1088.25,363,76,14.125,5.375,1.25,0,0,264,277.875,231.875,99.75,50.5,27.125,12,3.25,45.07,372.515991,1
678.25,478.609985,1.417,1.452,1605.125,1254.25,745.25,292.875,150.375,78.125,31.5,8,0.061,0.081,0.136,0.42,0.634,0.808,1.055,1.94,3.354,2.621,1.557,0.612,0.314,0.163,0.066,0.017,9.783,8.056,6.711,0.866,5.05,4.717,151.25,111.25,85.625,64.875,49.5,37,26.625,19.125,27.544001,33.412998,39.064999,45.841,52.867001,59.106998,71.739998,89.677002,1.756,1.204,16.694,1.829,1251.75,704,287.625,77.875,27.875,5.75,0.25,0,353.375,550.25,457.625,215,122.5,72.375,31.25,8,32.978001,352.390991,1
717.375,518.052002,1.385,1.546,1670.625,1299.375,776.125,295.875,148.625,74.75,28.375,3.5,0.055,0.074,0.119,0.351,0.526,0.629,0.733,1.142,3.225,2.508,1.498,0.571,0.287,0.144,0.055,0.007,6.752,6.671,6.505,4.387,9.823,13.829,161.875,116.75,90.25,69.75,52,37.125,27,19.375,27.941999,35.521,42.205002,50.384998,61.205002,72.245003,86.278,110.640999,1.647,1.072,19.671,1.829,1296.5,716.875,285.625,75.875,27.625,6,0,0,374.125,582.5,490.5,220,121,68.75,28.375,3.5,34.813,366.417999,1
764.5,506.725006,1.509,1.403,1351.625,974.375,634.875,286,147.375,73.625,26.5,7.75,0.078,0.113,0.157,0.273,0.393,0.513,0.73,0.611,2.667,1.923,1.253,0.564,0.291,0.145,0.052,0.015,8.963,6.904,6.71,11.769,11.608,6.021,138.875,59.5,30.5,21,16.875,14.25,12,9.875,2.621,21.549999,42.085999,60.733002,67.085999,72.306999,76.767998,77.152,4.832,3.506,17.243999,0.626,1088.75,627.875,338.25,134.875,63.75,24.625,3,0,262.875,346.5,296.625,151.125,83.625,49,23.5,7.75,39.110001,391.446991,1
826.25,568.35498,1.454,1.542,1389.5,936.25,593.875,262.125,138.375,67.75,24.75,6.25,0.128,0.201,0.285,0.483,0.638,0.754,0.89,1.193,2.445,1.647,1.045,0.461,0.243,0.119,0.044,0.011,7.202,7.04,6.854,5.59,5.172,0.707,182.5,75.5,40,24.75,17.5,13.5,11.25,9.375,14.485,8.728,23.691,58.314999,95.182999,108.038002,117.007004,120.690002,3.459,2.737,18.138,1.399,1120.375,538.875,235.875,88.875,41.625,16,2.25,0.125,269.125,397.375,358,173.25,96.75,51.75,22.5,6.125,40.945,405.473999,1
748.5,501.727997,1.492,1.412,1323.875,927.25,576.75,251.875,131,66.875,28.5,9,0.125,0.189,0.279,0.473,0.638,0.739,0.756,0.499,2.639,1.848,1.15,0.502,0.261,0.133,0.057,0.018,9.633,7.535,6.764,0.707,10.5,11.192,156.75,76,36.875,25.375,19.375,14.75,12.375,10.25,16.878,14.013,30.106001,43.455002,60.701,67.698997,80.586998,81.515999,3.553,2.635,17.207001,1.111,1062.125,562.875,249.5,97.25,46.875,16.875,2.375,0,261.75,364.375,327.25,154.625,84.125,50,26.125,9,38.335999,389.431,1
725.875,491.316986,1.477,1.411,1372,1041.625,673,291.625,148.25,64.625,21,5.25,0.067,0.091,0.129,0.242,0.382,0.698,1.172,1.275,2.792,2.12,1.37,0.594,0.302,0.132,0.043,0.011,7.098,6.939,6.899,1.118,11.325,11.358,106.25,57.625,31,23,18.875,14.25,12.25,10.25,14.626,25.867001,45.859001,58.347,63.671001,73.685997,78.871002,82.490997,4.782,2.81,16.476,0.608,1103.375,680.25,350.875,140.125,64,22.75,0.875,0,268.625,361.375,322.125,151.5,84.25,41.875,20.125,5.25,37.275002,377.420013,1
697,475.709991,1.465,1.4,1341.25,1018.25,669.625,314.625,159,72.875,22.625,4.75,0.097,0.135,0.185,0.3,0.41,0.616,0.988,1.508,2.819,2.14,1.408,0.661,0.334,0.153,0.048,0.01,7.331,7.242,6.698,11.247,5.745,10.368,116.25,64.125,31.375,21.625,17.875,13,11.25,8.75,15.082,18.417999,43.313,56.808998,60.889999,73.503998,75.878998,75.089996,5.068,3.37,15.579,0.591,1079.5,670.625,365.875,148.75,71.875,26.375,2,0,261.75,347.625,303.75,165.875,87.125,46.5,20.625,4.75,35.439999,363.393005,1
779.125,519.088989,1.501,1.427,1335.625,933.375,597.375,269.375,137,70.375,25.125,6,0.129,0.195,0.276,0.447,0.617,0.736,0.903,1.158,2.573,1.798,1.151,0.519,0.264,0.136,0.048,0.012,7.227,7.118,7.115,5.339,11.247,10.559,152.875,61.375,31,22,16.375,12.75,10.75,8.75,14.34,25.629,33.676998,50.428001,74.119003,92.748001,97.364998,98.841003,4.419,3.199,18.632,0.805,1065.125,512,230.875,87.375,38.625,13.75,1.5,0,270.5,421.375,366.5,182,98.375,56.625,23.625,6,39.110001,391.446991,1
624.875,424.682007,1.471,1.317,1291.625,1018.125,674.5,310.75,155,74.5,24.5,8.125,0.067,0.089,0.121,0.199,0.323,0.522,0.848,0.719,3.041,2.397,1.588,0.732,0.365,0.175,0.058,0.019,7.583,7.412,6.88,0.707,11.456,11.413,93.25,50.125,28,20.75,16.75,13.5,11.625,9,15.057,23.084999,34.951,45.154999,52.785,56.182999,57.950001,60.118,5.536,3.59,15.586,0.695,1031.125,658.125,366.25,151.5,72.75,25.625,2.125,0,260.5,360,308.25,159.25,82.25,48.875,22.375,8.125,31.77,335.338989,1
956,653.564026,1.463,1.643,1480.125,802.875,415.125,148.125,67,34.125,15.5,4.625,0.014,0.028,0.076,0.32,0.585,0.804,0.971,0.948,2.265,1.228,0.635,0.227,0.103,0.052,0.024,0.007,7.423,7.077,6.363,1.225,8.382,9.233,349.25,159.625,83.875,49.625,31.625,24,18.625,13,4.76,15.665,29.363001,36.528999,35.131001,40.002998,32.988998,41.347,0.799,0.688,20.954,3.5,1154,370.75,68.875,9.875,4,1.125,0,0,326.125,432.125,346.25,138.25,63,33,15.5,4.625,45.950001,415.968994,1
918.625,624.492004,1.471,1.597,1440.25,792,422,151.75,74.125,39.875,19.25,5.5,0.015,0.029,0.075,0.318,0.539,0.692,0.821,0.895,2.306,1.268,0.676,0.243,0.119,0.064,0.031,0.009,7.209,6.931,6.841,6.364,6.982,1.5,335.375,147.875,74.25,44.875,27.5,19.75,13.625,9.75,5.054,16.004,30.35,39.551998,51.432999,55.409,55.209999,57.438,0.998,0.889,19.059999,2.71,1119.875,371.25,72.125,15,6.375,2.375,0.125,0,320.375,420.75,349.875,136.75,67.75,37.5,19.125,5.5,44.115002,401.941986,1
1045.125,729.56897,1.433,1.773,1918.75,1396.5,900.75,426.875,230.625,112.25,39.25,6,0.074,0.109,0.164,0.269,0.351,0.406,0.473,0.702,2.63,1.914,1.235,0.585,0.316,0.154,0.054,0.008,7.327,7.107,6.603,1.118,1.871,2.291,221.375,112.625,76,50,36.125,27.875,20.875,14.75,15.732,20.318001,21.106001,30.546,37.432999,38.758999,39.938,50.569,3.035,2.245,20.903999,2.103,2302.125,852.875,293.25,66.375,25.5,9.25,1.25,0,-383.375,543.625,607.5,360.5,205.125,103,38,6,NA,503.584015,1
847.375,562.208984,1.507,1.479,1439,858.875,418.75,147.125,71.5,35,11.875,3.625,0.06,0.11,0.219,0.483,0.673,0.773,0.96,1.128,2.56,1.528,0.745,0.262,0.127,0.062,0.021,0.006,6.909,6.604,6.465,2.291,2.55,1.118,284.875,178.5,93.125,57.75,38.625,30.875,22,17,25.473,33.566002,39.375999,44.507,50.551998,54.907001,60.063999,70.805,0.768,0.606,17.344999,2.761,1935,695.125,191.75,41.125,17.25,5.75,1,0,-496,163.75,227,106,54.25,29.25,10.875,3.625,NA,407.464996,1
558.375,404.69101,1.38,1.371,1371,1102.75,664.625,236.375,108.75,52.75,18.75,2,0.058,0.075,0.123,0.397,0.665,0.838,0.944,1.244,3.388,2.725,1.642,0.584,0.269,0.13,0.046,0.005,6.613,6.505,6.294,13.537,13.36,1.118,118.125,88.625,70.25,55.25,40.875,31.625,23.5,17.875,14.191,17.112,20.159,22.163,26.233999,25.348,22.93,27.08,1.548,0.955,15.434,3.818,1048.375,595.5,252.375,59,20.125,3.625,0.25,0,322.625,507.25,412.25,177.375,88.625,49.125,18.5,2,28.129,315.756989,1
796.375,541.848022,1.47,1.489,1489.875,1019.5,633.25,286.75,151.125,74.75,25.125,6.375,0.09,0.141,0.221,0.371,0.493,0.599,0.816,0.836,2.75,1.882,1.169,0.529,0.279,0.138,0.046,0.012,8.111,8.048,7.163,1,7.583,7.45,237.125,144.5,86.375,65.75,50.5,38.375,30.625,25,24.124001,28.33,15.451,13.603,17.952,18.174,22.417,28.613001,1.75,1.137,16.507,4.676,1957.5,711.375,251.25,63.875,28,13.5,6.25,2.75,-467.625,308.125,382,222.875,123.125,61.25,18.875,3.625,NA,396.431,1
841.5,548.182007,1.535,1.434,1357.5,881.125,522.5,235.25,127.875,69.375,28.375,11.375,0.042,0.071,0.105,0.169,0.235,0.337,0.591,0.559,2.476,1.607,0.953,0.429,0.233,0.127,0.052,0.021,9.129,9.095,8.558,8.337,8.062,0.707,192.125,106.625,53.125,36.75,26.75,22.375,17.375,11.875,15.789,25.579,22.636,31.474001,40.418999,37.936001,46.793999,41.782001,2.407,1.888,17.896,1.978,998.75,307.875,33.25,0,0,0,0,0,358.75,573.25,489.25,235.25,127.875,69.375,28.375,11.375,42.035999,424.453003,1
860.5,562.926025,1.529,1.459,1402,900.625,530.625,229.375,124.75,67.875,27.5,11.5,0.044,0.075,0.112,0.192,0.252,0.341,0.559,0.47,2.491,1.6,0.943,0.407,0.222,0.121,0.049,0.02,9.163,8.649,8.634,8.515,0.707,8.276,218.75,118.125,64.125,42.125,30.5,25.875,19.5,14.625,22.731001,35.078999,37.801998,43.116001,49.639999,45.705002,57.487,64.419998,1.945,1.611,17.368999,1.433,1047.75,343.25,38.75,0,0,0,0,0,354.25,557.375,491.875,229.375,124.75,67.875,27.5,11.5,44.462002,440.519989,1
980.875,645.125,1.52,1.571,1485.5,933.25,543.375,250.875,138.75,77.5,32.125,10.75,0.073,0.131,0.221,0.35,0.437,0.519,0.789,1.028,2.303,1.447,0.842,0.389,0.215,0.12,0.05,0.017,10.576,10.342,7.895,0.707,1.225,0.707,258.5,137,68.75,42.875,25.25,21,15.5,12.5,50.377998,71.484001,85.089996,97.305,113.078003,121.260002,132.147995,142.740997,2.018,1.808,21.089001,0.594,1124.125,356.125,43.125,0.125,0,0,0,0,361.375,577.125,500.25,250.75,138.75,77.5,32.125,10.75,48.486,466.533997,1
678.125,465.257996,1.458,1.392,1453.5,1037.5,589.75,217.25,86.125,32.25,10.25,2.375,0.049,0.085,0.147,0.246,0.35,0.625,1.316,1.535,3.124,2.23,1.268,0.467,0.185,0.069,0.022,0.005,6.915,6.52,6.15,3.317,3.64,1.118,208.875,135.625,67.25,49.125,36.75,23.875,17.375,11.625,36.205002,36.474998,23.412001,28.988001,38.845001,61.208,81.481003,91.278,1.281,0.656,16.790001,3.175,1130,542.625,195,47.5,16.25,4.25,0.125,0,323.5,494.875,394.75,169.75,69.875,28,10.125,2.375,32.959999,449.563995,1
1217.5,772.586975,1.576,1.659,1603.5,854.875,431.375,214.125,131.125,76.5,40.5,15,0.071,0.144,0.265,0.405,0.501,0.593,0.664,0.641,2.075,1.107,0.558,0.277,0.17,0.099,0.052,0.019,7.747,7.735,7.566,0.707,4.301,4.637,434.75,211.625,103.375,53.75,29.25,21.75,15.125,11.5,15.066,21.783001,23.666,40.980999,60.405998,81.638,101.165001,112.125999,1.268,1.423,19.094999,2.864,1361.25,549.125,181.25,68.25,31.875,13.5,3.125,0.375,242.25,305.75,250.125,145.875,99.25,63,37.375,14.625,63.599998,574.745972,1
1103.125,718.518982,1.535,1.642,1547.5,817.75,456.375,225.625,130.625,77.125,40.625,14,0.049,0.102,0.172,0.261,0.32,0.361,0.364,0.328,2.154,1.138,0.635,0.314,0.182,0.107,0.057,0.019,9.267,8.046,7.811,2.872,2.598,0.707,396.75,187.625,83.625,43.625,21.375,16.625,10.25,7.75,12.417,19.582001,25.298,31.221001,36.194,51.387001,62.862999,81.030998,1.562,1.768,17.917,2.172,1308.125,544.25,224.75,80.5,34.5,12.375,1.5,0,239.375,273.5,231.625,145.125,96.125,64.75,39.125,14,55.775002,512.674988,1
1206.375,780.80603,1.545,1.701,1774.875,1021.125,584.25,274.125,146.125,81.375,38.875,12.25,0.054,0.105,0.172,0.264,0.337,0.39,0.44,0.456,2.273,1.308,0.748,0.351,0.187,0.104,0.05,0.016,7.586,7.385,6.838,0.707,9.631,9.862,384.125,177.5,82.5,45.25,25.125,19,12.875,9.25,27.302999,45.067001,64.592003,75.273003,77.870003,97.060997,88.014,122.438004,1.771,1.798,24.062,0.809,1467.75,606.25,205,69.25,30.875,11.25,2.375,0,307.125,414.875,379.25,204.875,115.25,70.125,36.5,12.25,60.167999,570.710999,1
984.625,634.565002,1.552,1.527,1468.75,763.375,364.25,136.125,53.75,25.5,12.375,5.375,0.026,0.058,0.127,0.226,0.391,0.535,0.605,0.695,2.315,1.203,0.574,0.215,0.085,0.04,0.02,0.008,7.559,7.543,6.443,1.118,1.225,0.866,393,218.625,107.25,60.375,34.375,25.875,17.125,12.75,22.790001,36.291,51.216,66.417999,86.081001,99.344002,98.996002,123.859001,0.501,0.422,17.368999,2.585,1189.375,403,69.125,14.125,5.625,1.5,0,0,279.375,360.375,295.125,122,48.125,24,12.375,5.375,48.466999,454.540009,1
668.25,476.303986,1.403,1.463,1100.25,700.25,402.625,169,81.5,38.5,14.625,3.125,0.079,0.142,0.232,0.407,0.618,0.752,0.978,1.13,2.31,1.47,0.845,0.355,0.171,0.081,0.031,0.007,7.222,6.856,6.294,0.707,1.871,1.225,148,81.75,33.125,17.25,11.375,8.875,6.375,5,50.285999,70.162003,95.214996,119.344002,138.056,152.671005,162.201996,176.608002,2.46,2.232,13.629,0.391,792.5,219.25,49,11.25,4.125,1.25,0.25,0,307.75,481,353.625,157.75,77.375,37.25,14.375,3.125,30.284,292.334991,1
1141.75,738.478027,1.546,1.653,1602.25,899.875,475.75,201.25,103.75,53.5,20,3.625,0.034,0.066,0.118,0.199,0.262,0.357,0.579,0.83,2.17,1.219,0.644,0.273,0.14,0.072,0.027,0.005,6.982,6.779,6.645,0.707,7.632,7.089,407,212.5,102.125,52.125,34.125,28.125,22.75,18.5,8.923,15.7,16.610001,23.688,35.019001,38.939999,45.390999,46.493999,1.016,1.026,19.395,5.263,1320.375,493.75,120.625,24.75,7.375,0.625,0,0,281.875,406.125,355.125,176.5,96.375,52.875,20,3.625,59.331001,519.640991,1
710.5,487.90799,1.456,1.426,1336.875,995.125,643.875,292.75,146.625,65.5,20.5,5.5,0.11,0.156,0.22,0.368,0.518,0.722,1.175,1.49,2.74,2.04,1.32,0.6,0.301,0.134,0.042,0.011,7.202,6.818,6.754,5.244,6.062,1.118,137.25,61.25,38.5,26.125,19.5,17,14.375,10.875,17.794001,29.48,42.604,55.313999,66.918999,71.607002,74.165001,84.57,3.808,2.507,18.809,0.783,1094.25,667.75,349.5,140.25,65.5,21.75,2.125,0,242.625,327.375,294.375,152.5,81.125,43.75,18.375,5.5,36.638,361.42099,1
951.25,634.22998,1.5,1.579,1498.875,919.5,529.75,237.625,124.625,65.75,28.5,11.5,0.043,0.078,0.121,0.195,0.268,0.349,0.573,0.497,2.363,1.45,0.835,0.375,0.196,0.104,0.045,0.018,9.171,8.248,8.086,8.559,0.707,8.441,269.625,148.75,78.5,52.75,33.5,28.75,21.875,17.375,30.702,46.043999,53.909,60.667,66.267998,67.598999,78.457001,85.624001,1.588,1.246,19.857,1.247,1149.125,392.875,91.375,25.625,11.125,4.875,1.25,0,349.75,526.625,438.375,212,113.5,60.875,27.25,11.5,49.421001,473.528992,1
811.625,545.716003,1.487,1.477,1620.25,1254.25,792.375,346,170.5,77.25,23.875,8.375,0.056,0.076,0.118,0.221,0.33,0.547,0.859,0.895,2.969,2.298,1.452,0.634,0.312,0.142,0.044,0.015,8.916,8.703,7.259,1.225,11.456,11.325,143.25,90.25,55.375,39.375,31.625,25.25,21,16,14.606,19.854,28.881001,32.737,36.710999,42.712002,49.626999,52.612999,3.079,1.962,18.535,1.503,1363.125,896.875,466.25,179.5,80.375,29.625,3.875,0,257.125,357.375,326.125,166.5,90.125,47.625,20,8.375,43.358002,445.881989,1
622.875,445.722992,1.397,1.421,1446.125,1152.25,722.625,293.75,153.125,76.5,23.75,2,0.063,0.083,0.126,0.313,0.475,0.628,0.826,1.194,3.244,2.585,1.621,0.659,0.344,0.172,0.053,0.004,6.65,6.577,6.544,4.77,0.707,5.22,121.25,74.125,53.875,42,32.125,25,18.75,13.75,27.674999,47.942001,64.299004,73.189003,82.700996,85.101997,87.920998,101.800003,2.842,1.821,15.675,0.727,1055.875,511.125,169.5,46.875,18.875,4.375,0.125,0,390.25,641.125,553.125,246.875,134.25,72.125,23.625,2,30.507999,325.36499,1
844.875,581.927002,1.452,1.562,1722.375,1385.875,917.125,471.875,277.75,159.25,79.125,24.625,0.052,0.068,0.101,0.173,0.252,0.336,0.45,0.634,2.96,2.382,1.576,0.811,0.477,0.274,0.136,0.042,8.285,7.594,7.586,4.637,0.707,4.359,135.375,59.375,37.375,25.5,18,16.375,13.125,11.125,19.896,35.157001,49.366001,62.608002,80.989998,84.464996,93.334,99.253998,7.431,6.245,18.441,0.424,1276,682.625,289.875,107,45.25,12.625,0.25,0,446.375,703.25,627.25,364.875,232.5,146.625,78.875,24.625,44.014999,455.511993,1
554.5,386.862,1.433,1.29,1084.125,813.5,510.25,219.125,115.625,56.5,20.25,4.375,0.127,0.182,0.266,0.47,0.618,0.818,1.208,1.865,2.802,2.103,1.319,0.566,0.299,0.146,0.052,0.011,7.906,7.336,7.335,0.707,1.414,0.707,98.375,46.375,25.875,16.5,10.375,9,6.125,4.375,39.769001,59.382999,76.041,100.281998,124.827003,133.218002,154.781998,168.835007,4.469,3.424,16.485001,0.3,875.125,483.125,256.375,97.125,43.875,16,2.875,0,209,330.375,253.875,122,71.75,40.5,17.375,4.375,27.551001,314.178986,1
962.875,607.43103,1.585,1.462,1523.375,1111.875,702.625,341.375,194.625,112.125,51.25,18.875,0.03,0.045,0.078,0.15,0.23,0.304,0.483,0.501,2.508,1.83,1.157,0.562,0.32,0.185,0.084,0.031,9.444,7.932,7.623,2.062,4.387,3.082,136,71.25,41.375,26.875,15.375,12.375,9.875,7.625,36.035,52.049,65.384003,72.938004,89.666,101.291,105.351997,112.105003,4.704,4.172,20.794001,0.355,1102.75,395.5,84.25,20.25,6.625,1.75,0.25,0,420.625,716.375,618.375,321.125,188,110.375,51,18.875,52.674999,517.603027,1
